,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3,Clusters
489,55,38593.0,1,403.0,42,0,0,0,51,12,49,17,24,24,0,0,0,0,0,0,0,177,1.3168414745075263,0.7095082601295873,-0.1841617620861694,2
490,36,64413.0,1,293.0,27,1,0,1,200,5,44,0,10,20,0,0,0,0,0,0,0,279,0.2415500081186909,-0.4034374611947097,-0.7696305297158184,1
491,34,36959.0,0,378.0,56,1,0,1,25,6,25,6,0,0,0,0,0,0,0,0,0,62,1.8024161986047205,0.0104146724423212,-0.2080058749562225,2
492,43,61996.0,1,369.0,27,1,0,1,1050,12,144,0,0,24,0,1,0,1,1,0,1,1230,-0.976523769640649,0.5746430373688699,-0.0740303469114345,5
493,44,51287.0,1,165.0,10,1,1,0,117,0,22,13,0,30,0,0,0,0,0,0,0,182,1.1311873918533948,0.5061576020963356,-0.057565142989861,4
494,51,13260.0,1,236.0,48,1,1,0,9,4,17,10,2,7,0,0,0,0,0,0,0,49,1.6693004087804817,0.9307748092249823,0.2455430281715238,4
495,64,47472.0,1,22.0,39,1,0,1,56,0,11,0,0,8,0,0,0,0,0,0,0,75,1.0729661147831375,-0.5622667442709168,0.1317167052298678,2
496,52,54603.0,1,571.0,85,1,0,1,145,13,46,17,2,4,0,0,0,0,0,0,0,227,0.7997130468712305,1.6488939717751536,1.027123347282839,2
497,63,45207.0,2,295.0,64,1,0,1,203,0,10,0,0,2,0,1,0,0,0,0,0,215,0.6014233483297656,0.9925534782202116,0.8339537155108455,2
498,35,40689.0,1,359.0,69,1,1,0,270,3,27,39,6,99,0,0,0,0,0,0,0,444,0.5523995548745211,2.796332285860485,0.4270139061710736,5
499,44,47821.0,2,569.0,54,1,0,0,9,0,16,6,6,10,0,0,0,0,0,0,0,47,1.9455914276499164,-0.5354467146452806,-0.3268865346238063,0
500,40,27450.0,1,655.0,57,1,0,1,37,12,23,8,11,52,0,0,0,0,0,0,0,143,1.4175378499437865,-0.5855651720788675,-0.2953264623250283,2
501,46,39453.0,2,153.0,64,1,1,0,46,0,7,0,0,2,0,0,0,0,0,0,0,55,1.431108033296457,-0.3962866436241821,0.0451873632363946,4
502,36,26850.0,1,289.0,10,1,0,0,31,1,13,7,2,9,0,0,0,0,0,0,0,63,0.7182660837850723,-0.0347503397069277,1.0484008482415497,3
503,33,61794.0,1,270.0,74,1,0,1,264,47,188,54,47,11,0,0,0,0,0,0,0,611,-1.5820517920100718,-0.6778918464379953,0.3225318802968158,5
504,37,53863.0,1,514.0,4,1,1,0,399,4,30,6,4,30,0,1,0,0,0,0,0,473,-0.0184679563818113,1.1697277438200318,-0.8651970027789392,1
505,46,24221.0,2,89.0,94,1,1,0,8,9,9,2,5,22,0,0,0,0,0,0,0,55,1.0138102702475424,-1.3669797835711657,0.3002509787564766,4
506,44,39684.0,2,310.0,41,0,0,1,19,0,35,6,4,17,0,0,0,0,0,1,1,81,1.60008512502393,-0.2484369797703252,0.0794090582379694,2
507,58,69882.0,2,355.0,94,0,0,1,292,127,635,132,127,165,0,0,0,0,0,0,0,1478,-2.01953729011736,-1.518865759323999,0.7325682278135202,5
508,40,33178.0,2,596.0,9,1,1,0,12,6,2,11,2,16,0,0,0,0,0,0,0,49,1.2029750970333886,-1.3488493467782878,0.179499941761428,3
509,63,59973.0,1,468.0,47,1,0,1,130,30,168,20,34,0,0,0,0,0,0,0,0,382,-1.1070671380414456,-1.5392155637184006,0.4504496710340469,5
510,47,17459.0,2,252.0,12,1,0,1,6,4,16,3,10,30,0,0,0,0,0,0,1,69,1.4569098959787343,0.2974244073172764,0.1982897179055532,4
511,63,23910.0,0,440.0,80,0,1,0,16,12,18,7,1,13,0,0,0,0,0,0,0,67,1.6067026767296324,-0.5674347352859898,-0.4160774993200765,0
512,31,42169.0,1,87.0,20,1,0,1,19,0,9,0,0,2,0,0,0,0,0,0,0,30,1.955650866870873,-0.1609479649502212,0.0077817088363565,3
513,43,26224.0,2,72.0,39,1,0,0,4,7,15,13,9,15,0,0,0,0,0,0,0,63,1.2520026457315672,-0.0399183307220006,0.5006066436916052,4
514,59,31089.0,0,644.0,57,1,1,0,31,3,31,2,8,4,0,0,0,0,0,0,0,79,1.4867531337003377,0.59364661691644,-0.1291924923914742,0
515,53,30081.0,1,288.0,27,0,1,0,36,0,2,0,0,4,0,0,0,0,0,0,0,42,1.7599373449957845,-0.7387973726785322,-0.2002899155274976,4
516,59,62807.0,1,43.0,83,1,1,0,526,28,135,10,21,99,0,0,0,0,0,0,0,819,-1.3240756180254,0.5708930663152738,-0.139262908525245,5
517,55,72906.0,0,313.0,79,0,1,0,400,32,519,71,75,54,0,0,0,0,0,0,0,1151,-1.4520428097598204,-1.4644744489453656,0.3703151168283759,5
518,30,61467.0,1,625.0,69,1,0,1,410,16,114,0,5,49,0,0,0,0,0,0,0,594,-0.7899351195211792,0.5142823883351171,-0.1798793913146223,5
519,39,49618.0,0,564.0,77,1,0,1,80,3,26,4,2,14,0,0,0,0,0,0,0,129,1.2944814993405036,0.7092937143988527,0.4928906842628805,2
520,49,21888.0,0,231.0,15,0,0,1,88,10,46,2,3,64,0,0,0,0,0,0,1,213,1.717462246629782,1.624700405897176,-0.2784070635083676,2
521,37,42429.0,1,150.0,99,0,1,0,55,0,6,2,0,4,0,0,0,0,0,0,0,67,1.2095237921226312,-0.7891303758428543,0.5083226031203302,4
522,42,26150.0,0,291.0,61,0,1,0,5,1,13,3,5,1,0,0,0,0,0,0,0,28,1.7599373449957845,-0.7387973726785322,-0.2002899155274976,4
523,39,30801.0,1,283.0,23,1,0,0,8,4,5,15,2,11,0,0,0,0,0,0,0,45,1.769996784216741,-0.3642986229834729,0.134378327932665,3
524,45,81168.0,1,611.0,84,1,1,0,410,0,592,147,22,22,0,0,0,1,0,0,0,1193,-1.1954629775316388,-0.6184263354742695,-0.450106318536307,5
525,45,26877.0,2,253.0,74,0,0,1,101,13,76,20,18,40,0,0,0,0,0,0,0,268,0.5712450306668962,-0.1309427708649661,-0.1700510148696423,2
526,36,45006.0,1,390.0,90,0,0,1,162,25,53,16,0,10,0,0,0,0,0,0,0,266,-0.1682644923756433,-1.0781229372732637,-0.1649966781437145,2
527,33,18978.0,1,681.0,41,1,0,0,2,8,1,4,7,15,0,0,0,0,0,0,0,37,1.9455914276499164,-0.5354467146452806,-0.3268865346238063,0
528,53,22574.0,1,493.0,28,1,1,0,25,0,8,2,0,2,0,0,0,0,0,0,0,37,1.6167621159505885,-0.1929359855909304,-0.0814092558599139,4
529,54,48240.0,1,667.0,73,0,0,1,389,91,248,64,49,41,0,0,0,0,0,0,1,882,-1.6497981221507396,0.7796262610943335,-0.3951177694206596,2
530,59,45837.0,0,285.0,88,1,1,0,215,13,87,17,17,24,0,0,0,0,0,0,0,373,0.3106964352587821,1.6544910542516962,0.2208126591346836,2
531,66,35791.0,2,567.0,94,0,0,1,27,0,5,0,0,3,0,0,0,0,0,0,0,35,1.955650866870873,-0.1609479649502212,0.0077817088363565,2
532,28,54162.0,1,547.0,31,0,1,0,5,6,10,6,5,10,0,0,0,0,0,0,0,42,1.2029750970333886,-1.3488493467782878,0.179499941761428,3
533,41,30522.0,1,138.0,6,1,0,1,179,8,83,19,11,26,0,0,0,0,0,0,0,326,-0.5413519801178661,-0.0695931933312063,1.7724645651677793,5
534,58,54456.0,3,475.0,23,1,0,1,352,0,27,10,0,15,0,0,0,0,0,0,0,404,-0.0508873707697911,0.7950144483942373,-0.5228127998900517,2
535,39,31632.0,1,611.0,92,0,1,0,17,8,12,11,15,32,0,0,0,0,0,0,0,95,1.590025685802973,-0.6229357294653847,-0.255259185222193,0
536,49,72298.0,0,53.0,52,0,1,0,625,35,169,58,17,35,0,1,1,0,0,0,0,939,-0.8986491436625647,-1.3870930469194973,0.1539783273492553,5
537,45,36975.0,0,314.0,50,0,0,0,10,6,11,0,4,2,0,0,0,0,0,0,0,33,1.7599373449957845,-0.7387973726785322,-0.2002899155274976,4
538,70,72635.0,0,346.0,54,1,0,0,390,22,323,104,35,107,0,0,0,1,0,0,0,981,-1.7796344488158355,-0.728318640032297,0.0729651065467203,5
539,41,13624.0,1,565.0,93,1,1,0,10,2,15,2,1,6,0,0,0,0,0,0,0,36,1.431108033296457,-0.3962866436241821,0.0451873632363946,0
540,45,70971.0,0,597.0,28,1,1,0,1001,17,572,93,125,17,0,0,0,0,0,0,1,1825,-2.137841468702682,3.097127809468628,0.8979705600475449,5
541,40,34487.0,2,338.0,94,0,0,1,19,18,33,24,1,8,0,0,0,0,0,0,0,103,1.844895052213657,0.7596267175631747,-0.2157218343849474,2
542,49,28769.0,3,419.0,76,0,1,0,41,5,129,10,3,3,0,0,0,0,0,0,0,191,1.3300077213024712,0.9502294755493566,-0.3508256582853136,0
543,36,65488.0,2,468.0,46,1,0,1,603,45,207,36,18,54,0,0,0,0,0,0,0,963,-0.9345793021822586,-1.5765861211049177,0.4905169481368823,5
544,54,62466.0,1,681.0,13,1,0,0,129,129,259,168,121,83,0,0,0,0,0,0,0,889,-1.642845490503771,1.2879025450646833,0.4408826136988094,5
545,53,32218.0,1,353.0,27,0,0,0,10,24,15,13,1,30,1,0,0,0,0,0,1,93,1.4175378499437865,-0.5855651720788675,-0.2953264623250283,4
546,65,46102.0,0,111.0,3,0,1,0,14,0,1,0,0,1,0,0,0,0,0,0,0,16,1.932425180854972,-0.7761679300650492,-0.1602226384246622,4
547,59,56181.0,0,391.0,6,1,1,0,121,103,69,8,44,48,0,0,0,0,0,0,0,393,-0.3250099047735096,-0.721540078640347,-0.3866298440375539,5
548,38,63120.0,1,525.0,53,0,0,1,965,69,279,54,41,69,0,0,0,0,0,0,1,1477,-1.0640538982819638,2.110437684997094,-0.1295295428717189,5
549,39,73691.0,1,391.0,58,1,1,0,707,21,250,85,43,73,1,0,0,0,0,0,0,1179,-1.1652158032523088,-0.3736468128401893,-0.2704108070727671,5
550,54,63381.0,1,646.0,78,1,1,0,571,50,142,33,50,159,0,0,0,0,0,0,0,1005,-2.2685612479315678,0.165086888318797,0.9924175729036828,5
551,37,76140.0,2,661.0,57,1,0,1,586,66,653,17,0,26,0,0,0,0,0,0,0,1348,-2.001218689989662,-1.121162372250969,0.536100346430656,5
552,37,62859.0,1,558.0,37,0,0,1,1063,89,102,16,12,25,0,0,0,0,0,0,0,1307,-0.8955385808456423,1.5918392425017736,-0.4331869197196456,5
553,44,45906.0,1,222.0,20,0,1,0,305,3,27,4,3,144,1,0,0,0,0,0,0,486,-0.1433971971587039,-0.1207005792648005,-0.0326418981676765,5
554,44,46463.0,1,165.0,56,1,0,1,163,2,40,8,11,11,0,0,0,0,0,0,0,235,0.6215422267716785,1.74155097761033,1.5032902024311705,2
555,41,55282.0,0,437.0,9,0,0,1,125,6,73,8,4,19,0,0,0,0,0,0,0,235,0.189877426137676,-0.9121428366265292,-0.2515260201371876,3
556,52,78710.0,3,111.0,42,1,0,1,721,0,152,119,50,50,0,0,0,0,0,0,0,1092,-2.383693517569375,0.6558763726884739,-0.0819883460289501,5
557,62,66886.0,0,390.0,28,1,1,0,315,4,62,41,31,146,0,0,0,0,0,0,0,599,-0.3998355609110317,0.3885276780584686,-0.9466720080464848,1
558,52,98777.0,1,537.0,23,0,0,1,1000,19,711,125,115,38,0,1,0,0,0,0,0,2008,-1.9936665708186208,-1.703871434833638,0.0613613635657307,5
559,64,29103.0,1,639.0,38,1,1,0,16,0,17,6,3,6,0,0,0,0,0,0,0,48,2.1413049495250047,0.0424026930830306,-0.118814910259952,0
560,43,67445.0,1,235.0,63,1,1,0,757,80,217,29,80,11,0,0,0,0,0,0,0,1174,-2.2987358103515025,2.1543004629301805,-0.0974202648863998,5
561,54,50616.0,1,632.0,71,1,0,1,30,2,25,0,1,9,0,0,0,0,0,0,0,67,0.4700142690800911,-1.7363105422511516,0.5133769398462579,0
562,66,49431.0,0,47.0,9,0,1,0,219,3,100,26,0,17,0,0,0,0,0,0,0,365,0.5021023587697389,0.9238385373851896,-1.2463273111297395,1
563,50,61278.0,1,418.0,87,1,1,0,111,3,28,2,6,15,0,0,0,0,0,0,0,165,0.9162207023852712,-0.2056838856380005,-0.0899164606639714,0
564,67,26490.0,0,476.0,92,1,0,0,45,47,52,21,20,25,0,0,0,0,0,0,0,210,0.7437328665260836,-0.1683133282514833,-0.1299837377668069,0
565,43,73059.0,2,315.0,36,1,0,1,410,112,420,0,82,71,0,0,0,0,0,0,0,1095,-2.3152750880452406,0.3413660158485901,-1.5852203886224123,1
566,44,46734.0,0,524.0,86,0,0,1,100,1,39,6,1,76,1,0,0,0,0,0,0,223,0.9196625899005252,0.4878126195727234,0.7402383403542374,2
567,44,56253.0,1,198.0,83,1,1,0,509,0,65,7,11,5,0,0,0,0,0,0,0,597,-0.7282030983192077,1.3974865134619958,-0.3633156574330907,5
568,37,19986.0,1,37.0,74,1,1,0,3,6,5,0,2,6,0,0,0,0,0,0,0,22,1.9131720132619363,-0.9101600100710748,0.0154976682650814,4
569,56,58330.0,1,286.0,87,0,1,0,445,53,213,104,98,151,0,0,0,0,0,0,0,1064,-2.044735910032631,-0.1908523331219145,-0.817106600249628,1
570,54,25965.0,0,132.0,29,1,0,0,2,2,11,41,7,11,0,0,0,0,0,0,0,74,1.7923567593837644,-0.3640840772527379,-0.5426741184163854,4
571,29,14661.0,1,671.0,88,1,0,1,4,1,11,6,2,2,0,0,0,0,0,0,0,26,1.5742832623416525,-0.9421480307117842,-0.0736932964311888,0
572,40,18690.0,1,686.0,77,1,1,0,6,1,7,23,4,19,0,0,0,0,0,0,0,60,1.9289144367232576,-0.5909477088246747,-0.166068220525923,0
573,64,45068.0,1,77.0,25,1,0,1,14,0,3,0,0,3,0,0,0,0,0,0,0,20,1.932425180854972,-0.7761679300650492,-0.1602226384246622,2
574,59,21063.0,1,695.0,34,0,0,0,1,10,11,19,3,15,0,0,0,0,0,0,0,59,1.431108033296457,-0.3962866436241821,0.0451873632363946,0
575,39,29187.0,0,142.0,43,1,0,1,26,0,6,0,0,2,0,0,0,0,0,0,0,34,1.9455914276499164,-0.5354467146452806,-0.3268865346238063,4
576,61,54690.0,1,176.0,76,1,0,0,111,16,37,7,9,18,0,0,0,0,0,0,0,198,0.1968300577846443,-0.4038665526561794,0.5844743629822815,2
577,56,59304.0,0,645.0,81,1,0,1,418,61,428,80,51,10,0,0,0,0,0,0,0,1048,-2.231393416768561,0.7482250423629359,0.1130516630705076,5
578,67,59247.0,1,302.0,87,0,0,1,327,9,122,19,14,83,0,0,0,0,0,0,0,574,-0.411674322565947,1.4292599883719703,0.4029277536122295,2
579,51,77353.0,1,569.0,38,1,1,0,275,59,107,69,101,59,0,0,0,0,0,0,0,670,-1.1722372915157375,-0.0032063703594411,-0.2821019712752883,5
580,29,52614.0,1,227.0,63,0,0,1,789,0,142,12,9,38,0,0,0,0,0,0,0,990,0.1833177121653989,0.1247457122033964,0.0746618875097926,5
581,39,26751.0,1,186.0,26,1,1,0,1,1,5,0,3,1,0,0,0,0,0,0,0,11,2.1180792635091032,-0.5728172720317974,-0.286819257520971,4
582,34,81300.0,0,660.0,17,1,0,1,1004,12,145,32,12,36,0,0,0,1,0,0,1,1241,-0.8828341083418493,1.1661123515723653,-0.9377298877682916,1
583,58,70337.0,0,544.0,75,0,1,0,187,81,149,25,43,91,0,0,0,0,0,0,0,576,-1.437941995499538,-1.4874645405926012,0.2243987953223526,5
584,55,36145.0,0,548.0,13,1,0,0,56,4,76,17,1,18,1,0,0,0,0,0,1,172,1.512554996382615,1.2873576678578986,0.0239098622776847,2
585,40,65295.0,1,409.0,19,0,0,1,365,32,117,34,110,6,0,0,0,0,0,0,0,664,-1.7671752437565915,-1.0935111245731672,-0.0373016476743222,5
586,27,68118.0,1,277.0,51,0,1,0,595,23,123,10,23,154,0,0,0,0,0,0,0,928,-1.3632712532322595,0.5060858069816907,-0.2028460836664822,5
587,43,41039.0,2,234.0,32,1,0,0,34,11,137,179,61,45,0,0,0,0,0,0,0,467,0.3388082512826303,0.7207024250826726,-1.7967831383824806,1
588,50,38946.0,1,335.0,84,1,1,0,116,6,82,6,6,41,0,0,0,0,0,0,0,257,0.3855909480127644,-0.334293428898218,-0.0434543957733336,0
589,52,65777.0,2,233.0,87,1,1,0,565,32,435,28,32,54,0,0,0,0,0,0,0,1146,-1.5380039410594912,-1.8204705056689705,1.1893086799096533,5
590,44,66476.0,1,655.0,99,0,0,1,372,18,126,47,48,78,0,0,0,0,0,0,0,689,-1.1581364772554552,-0.0261964620066768,-0.4280182927813119,0
591,34,86857.0,1,195.0,96,0,0,1,899,102,838,133,102,40,0,0,0,0,0,0,1,2114,-2.123675553068873,-0.9172888323262676,0.0135781270341703,5
592,40,77845.0,2,38.0,40,1,0,1,760,40,480,0,40,26,0,0,1,1,0,0,0,1346,-2.158671144123229,-1.3704932135786922,0.3708643225149181,5
593,51,69476.0,1,607.0,3,1,0,1,260,86,559,63,9,67,0,0,0,0,0,0,0,1044,-0.9355138696475966,-1.312874814037913,0.4697693734437616,5
594,35,50611.0,0,178.0,98,0,0,1,459,0,24,6,0,4,0,1,0,0,0,0,1,493,-0.4708990237180022,1.50326367552282,1.3957712460557856,5
595,29,61209.0,1,378.0,73,0,1,0,466,0,224,119,49,99,0,0,0,0,0,0,0,957,-0.5212540575562101,-1.0871208662667378,-0.1082713213339612,5
596,34,42315.0,0,188.0,90,1,0,1,67,15,80,17,11,80,0,0,0,0,0,0,0,270,0.1082927498185973,-0.8383536952064143,1.4183699186554186,2
597,51,13084.0,1,254.0,29,1,0,0,2,0,7,3,7,10,0,0,0,0,0,0,0,29,1.5742832623416525,-0.9421480307117842,-0.0736932964311888,4
598,47,47570.0,0,668.0,3,0,0,1,67,1,20,0,2,31,0,0,0,0,0,0,1,121,1.4209797374590405,0.1079313331318562,0.5348283386931802,2
599,32,61923.0,0,339.0,94,1,0,1,92,4,18,3,3,6,0,0,0,0,0,0,0,126,0.502433683468071,-1.3615972468253577,0.1709927369573709,2
600,59,34824.0,1,248.0,65,0,1,0,4,2,11,2,0,4,0,0,0,0,0,0,0,23,1.7467710982008398,-0.979518588098301,-0.0336260193283536,0
601,47,26518.0,0,192.0,33,0,0,1,20,1,28,3,3,2,0,0,0,0,0,0,1,57,1.812475637825677,0.3849134221373805,0.1266623685039401,2
602,38,45938.0,1,479.0,46,0,1,0,273,11,178,62,83,29,0,0,0,0,0,0,0,636,-0.7624227910214033,0.671479105719113,-0.8867358228473926,1
603,42,78468.0,0,655.0,29,1,1,0,434,22,388,104,22,34,0,0,0,1,0,0,0,1004,-2.707705555877215,0.3280952339100709,-1.197801993126293,1
604,32,78901.0,0,694.0,99,0,1,0,321,11,309,33,26,34,0,0,0,0,0,0,0,734,-0.915253522729829,0.7913990561465712,-0.5953456848794039,5
605,25,71427.0,0,44.0,26,1,1,0,212,123,177,15,64,23,0,0,0,0,0,0,0,614,-1.1003769744763494,0.375779778011399,-0.955179212850542,1
606,54,90247.0,1,633.0,27,0,0,1,1184,32,352,21,16,16,0,1,1,1,0,0,1,1621,-1.1070671380414456,-1.5392155637184006,0.4504496710340469,5
607,44,41335.0,0,308.0,24,0,0,1,112,19,21,16,14,5,0,0,0,0,0,0,0,187,0.9586995559942072,0.5435281594828528,-0.0976324200926962,2
608,56,71952.0,1,352.0,93,1,1,0,656,80,455,52,107,93,1,0,1,0,0,0,0,1443,-1.478706628048042,0.3395189044256433,-0.713677138860446,5
609,62,35682.0,0,239.0,34,0,0,1,23,0,8,6,2,18,0,0,0,0,0,0,0,57,0.6425021049392785,-1.773681099637669,0.5534442169490938,2
610,65,43185.0,2,396.0,88,0,1,0,537,6,42,16,6,30,0,0,0,0,0,0,0,637,-0.3551844671934452,1.2676734959710363,-1.4764676818276363,0
611,53,66375.0,2,338.0,96,1,0,1,712,0,45,0,0,191,1,0,0,0,0,0,0,948,0.5251865763097856,0.1837821317056525,0.6561285813747699,2
612,19,35178.0,0,95.0,10,1,0,1,23,1,13,2,2,18,1,0,0,0,0,0,1,59,1.7432603540691252,-0.7942983668579268,-0.0394716014296143,3
613,65,25252.0,2,447.0,26,1,1,0,1,3,4,2,2,6,0,0,0,0,0,0,0,18,2.1180792635091032,-0.5728172720317974,-0.286819257520971,0
614,53,55250.0,0,238.0,49,0,0,1,664,58,83,32,0,66,0,0,0,0,0,0,0,903,-1.6538394971900656,1.1771151024366284,0.0854667955455264,5
615,54,33249.0,0,81.0,11,0,1,0,6,10,21,19,14,42,0,0,0,0,0,0,0,112,1.2419432065106102,-0.4144170804170598,0.1659384002314425,4
616,41,58398.0,1,285.0,44,1,1,0,299,5,201,21,21,49,0,0,0,0,0,0,0,596,-1.0089431840286287,0.1999297419430757,0.2683538559774531,5
617,36,50272.0,2,109.0,75,1,1,0,99,13,66,43,8,4,0,0,0,0,0,0,0,233,0.7862117201350198,0.5808987168693701,-0.1376996971955318,4
618,26,87305.0,0,61.0,19,0,0,0,345,25,501,63,138,80,0,0,1,0,0,0,1,1152,-1.2112054009929594,-0.9376386367206688,-0.268540429745303,1
619,46,25851.0,1,185.0,45,1,1,0,9,4,18,7,5,5,0,0,0,0,0,0,0,48,1.6167621159505885,-0.1929359855909304,-0.0814092558599139,4
620,44,45160.0,1,2.0,9,0,1,0,8,2,5,3,0,3,0,0,0,0,0,0,0,21,1.932425180854972,-0.7761679300650492,-0.1602226384246622,3
621,63,74806.0,1,445.0,1,1,0,1,670,9,249,0,28,9,0,0,0,0,0,0,0,965,-0.501539115672023,-0.286680679911535,0.0538874438257966,5
622,66,59111.0,1,220.0,90,1,1,0,524,0,134,28,28,155,0,0,0,0,0,0,0,869,-0.8240133437475203,1.1435513513866,-2.4377511019724145,1
623,43,18988.0,1,535.0,43,1,0,1,6,0,6,2,1,1,0,0,0,0,0,0,0,16,1.769996784216741,-0.3642986229834729,0.134378327932665,2
624,49,7500.0,1,616.0,19,1,1,0,7,0,12,13,7,32,1,0,0,0,0,0,1,71,1.6951022714627586,1.624485860166441,0.3986453828406824,4
625,39,44794.0,1,494.0,99,1,1,0,54,0,7,0,0,4,0,0,0,0,0,0,0,65,1.4210485940755002,-0.7707853933192419,-0.2894808802237678,0
626,61,80395.0,0,411.0,62,1,1,0,445,25,706,80,76,48,0,0,0,1,0,0,0,1380,-2.432721066267553,-0.6530546433678129,-0.4030950479591271,5
627,39,56962.0,0,569.0,60,1,0,1,292,3,77,10,3,26,0,0,0,0,0,0,0,411,0.141650486914849,2.3853581168489364,1.0109001830500566,2
628,54,89891.0,0,644.0,17,1,1,0,412,22,132,59,28,183,0,0,1,0,0,0,0,836,-2.326799725639148,0.442847193322456,-1.454206059708249,1
629,36,35946.0,1,503.0,24,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,11,1.5418638479536724,-1.3168613261375786,0.2686909064576988,3
630,44,53593.0,1,455.0,60,1,0,1,349,4,78,6,0,43,0,0,0,0,0,0,0,480,0.200806331450444,3.190071156149185,0.8423659095234485,2
631,56,66373.0,2,92.0,57,1,1,0,328,9,124,12,24,109,0,0,0,0,0,0,0,606,-0.967770859679465,1.4342134336563086,1.6277744045112237,5
632,49,45072.0,1,557.0,74,0,0,1,144,2,99,7,2,30,0,0,0,0,0,0,0,284,0.8580031805579473,1.838601591691308,0.0135322801461624,2
633,60,89694.0,0,423.0,22,0,1,0,1126,28,211,37,28,42,0,1,1,1,0,0,0,1472,0.2090617371142509,0.100565969830594,0.3970628920900169,5
634,30,72025.0,1,37.0,46,1,1,0,967,0,617,43,50,0,0,1,1,1,0,0,1,1677,-2.866234045951975,-1.0128006711450133,0.3506659535083388,5
635,49,67432.0,0,501.0,69,1,1,0,432,79,341,177,136,170,0,0,0,0,0,0,0,1335,-0.9779201113971384,0.1719062380866973,-0.4326569934540566,5
636,38,70545.0,1,697.0,29,1,0,1,138,39,63,55,18,21,0,0,0,0,0,0,0,334,-0.5071532432959274,-1.110110957913973,-0.2541876428399843,5
637,48,17487.0,1,21.0,37,1,0,0,0,0,1,7,4,6,0,0,0,0,0,0,0,18,1.932425180854972,-0.7761679300650492,-0.1602226384246622,4
638,59,62882.0,0,218.0,26,1,1,0,509,133,497,78,24,97,0,0,0,0,0,0,0,1338,-1.1696611148493612,0.0752847154671891,-0.2970039638671484,5
639,38,64108.0,0,155.0,8,0,0,1,948,10,86,13,21,21,0,0,0,0,0,0,0,1099,-2.429751971926485,0.9706012752590928,0.7441912502154625,5
640,49,34941.0,3,261.0,26,1,0,1,39,2,25,4,3,24,0,0,0,0,0,0,0,97,1.6491815303385684,0.1817773098348634,-0.423793458748801,2
641,23,48767.0,0,440.0,79,0,0,1,28,1,21,3,0,10,0,0,0,0,0,0,0,63,1.0663485630774352,-0.2432689887552525,0.6272032627879139,2
642,65,38702.0,2,275.0,71,1,0,0,13,11,24,13,8,40,0,0,0,0,0,0,0,109,1.1053855291711174,-0.1875534488451229,-0.2106674976590195,0
643,61,82224.0,2,691.0,83,1,1,0,307,26,360,138,31,40,0,0,0,1,0,0,0,902,-1.796311439742495,-0.783819634211692,0.2337834206446039,5
644,36,83844.0,2,382.0,57,1,1,0,901,31,345,75,31,191,0,0,1,0,0,0,0,1574,-1.9502531497443472,-1.218370696779789,0.0743929788301263,5
645,66,17003.0,3,256.0,37,1,0,0,2,5,12,4,8,7,0,0,0,0,0,0,0,38,1.083025554004094,-0.1877679945758577,0.4663849486900304,4
646,41,71163.0,2,263.0,30,0,1,0,283,17,372,138,106,44,0,0,0,0,0,0,0,960,-2.7261656244807666,-1.4248845239573245,0.7331174335000615,5
647,65,33697.0,0,61.0,34,0,1,0,4,3,7,0,3,11,1,0,0,0,0,0,0,28,1.932425180854972,-0.7761679300650492,-0.1602226384246622,4
648,41,63564.0,1,457.0,0,1,0,0,769,80,252,15,34,65,1,0,0,0,0,0,1,1215,-2.3864283633489283,0.5682935674383898,-0.96854028902526,1
649,62,83443.0,1,26.0,89,1,0,1,518,42,742,55,56,84,0,0,0,0,0,0,0,1497,-2.171130349182473,-1.0053007290378215,0.4811310767359607,5
650,25,51518.0,1,468.0,92,1,0,1,350,8,66,17,4,4,0,0,0,0,0,0,0,449,-0.8648333875180954,-0.6096429522115305,0.1702207710029901,5
651,45,58330.0,1,689.0,87,0,1,0,445,53,213,104,98,151,0,0,0,0,0,0,0,1064,-2.044735910032631,-0.1908523331219145,-0.817106600249628,0
652,58,75507.0,2,480.0,56,1,1,0,709,93,374,104,80,80,0,0,0,0,0,0,0,1440,-1.7077741317764474,-0.3493324916614572,-0.6001121350285333,5
653,64,63855.0,3,179.0,28,1,0,0,359,35,314,93,116,89,0,0,0,0,0,0,0,1006,-2.008805751512937,-0.0013592589364944,-1.1536452210372543,1
654,36,62220.0,1,332.0,55,1,0,1,799,12,375,16,12,12,0,0,0,0,0,0,1,1226,-0.7848516228048865,1.549981286439476,0.6146258424186051,5
655,50,58512.0,0,155.0,25,1,1,0,895,10,101,13,0,152,0,0,0,0,0,0,0,1171,0.060261361562116,1.4196045986811168,0.8628790340977014,5
656,62,40662.0,0,413.0,0,1,0,1,40,2,23,0,4,23,0,0,0,0,0,0,0,92,0.8706350412023466,-0.8211183964835637,0.4191316384240598,2
657,39,38829.0,1,202.0,86,1,0,1,76,0,7,0,0,16,0,0,0,0,0,0,0,99,0.8763180254427111,-0.8764048449322236,-0.0971024938271065,2
